City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Namatanai,PG,2022-09-14 05:15:35,-3.6667,152.4333,83.77,68,86,11.9
279,Nador,MA,2022-09-14 05:13:48,35.174,-2.9287,73.65,83,75,5.75
280,Omsukchan,RU,2022-09-14 05:15:35,62.5333,155.8,36.66,74,99,3.33
281,Broome,US,2022-09-14 05:15:35,42.2506,-75.833,56.86,87,0,6.91
282,Bonavista,CA,2022-09-14 05:15:35,48.6499,-53.1147,55.78,92,100,20.92
283,Saint George,US,2022-09-14 05:15:36,37.1041,-113.5841,71.64,73,75,4.61
284,Andenes,NO,2022-09-14 05:15:36,69.3143,16.1194,47.93,76,20,34.52
285,Luderitz,NA,2022-09-14 05:15:37,-26.6481,15.1594,67.48,30,0,3.02
286,Hasaki,JP,2022-09-14 05:15:37,35.7333,140.8333,86.29,72,90,18.03
287,Ha Tinh,VN,2022-09-14 05:15:37,18.3333,105.9,89.15,56,53,4.34
288,Harper,LR,2022-09-14 05:15:38,4.375,-7.7169,75.38,86,100,9.06
289,Geraldton,AU,2022-09-14 05:15:38,-28.7667,114.6,66.61,52,75,17.27
290,Vila Franca Do Campo,PT,2022-09-14 05:15:38,37.7167,-25.4333,77.2,96,40,6.15
291,Misantla,MX,2022-09-14 05:15:38,19.9333,-96.8333,70.59,90,53,4.63
292,Chuy,UY,2022-09-14 05:15:39,-33.6971,-53.4616,49.89,97,11,6.8
293,Puerto Madryn,AR,2022-09-14 05:15:39,-42.7692,-65.0385,59.47,42,62,20.22
294,Yangjiang,CN,2022-09-14 05:15:39,21.85,111.9667,89.53,55,63,0.92
295,Longyearbyen,SJ,2022-09-14 05:15:40,78.2186,15.6401,33.64,80,75,6.91
296,Yar-Sale,RU,2022-09-14 05:15:40,66.8333,70.8333,45.73,82,100,9.13
297,Odweyne,SO,2022-09-14 05:15:40,9.4092,45.064,77.18,48,86,21.41
298,Meulaboh,ID,2022-09-14 05:15:41,4.1363,96.1285,83.91,65,94,3.98
299,Laje,BR,2022-09-14 05:11:15,-10.1833,-40.9667,66.43,80,47,2.71
300,Taybad,IR,2022-09-14 05:15:41,34.74,60.7756,75.2,15,0,1.5
301,Lodja,CD,2022-09-14 05:15:41,-3.4833,23.4333,69.62,97,98,2.24
302,Laramie,US,2022-09-14 05:12:36,41.3114,-105.5911,60.96,48,0,6.91
303,Kintinku,TZ,2022-09-14 05:15:42,-5.8833,35.2333,69.6,59,43,6.26
304,Medicine Hat,CA,2022-09-14 05:15:42,50.0501,-110.6683,69.22,44,75,4.61
305,Nouakchott,MR,2022-09-14 05:15:42,18.0858,-15.9785,79.92,79,11,13.58
306,Kita,ML,2022-09-14 05:15:42,13.0349,-9.4895,72.59,98,100,1.63
307,Laguna,US,2022-09-14 05:15:43,38.421,-121.4238,66.06,72,0,11.5
308,Yenagoa,NG,2022-09-14 05:15:43,4.9247,6.2642,73.58,97,99,1.54
309,Susehri,TR,2022-09-14 05:15:43,40.1644,38.0867,58.01,73,5,2.24
310,Pasighat,IN,2022-09-14 05:15:44,28.0667,95.3333,82.09,86,91,1.99
311,Amasia,TR,2022-09-14 05:15:44,40.6533,35.8331,56.93,79,42,1.92
312,Tessalit,ML,2022-09-14 05:15:44,20.1986,1.0114,86.94,32,89,6.24
313,Barra Do Garcas,BR,2022-09-14 05:15:45,-15.89,-52.2567,79.54,27,64,0.6
314,Hebi,CN,2022-09-14 05:15:45,35.8992,114.1925,84.0,41,1,14.54
315,Marihatag,PH,2022-09-14 05:15:45,8.7936,126.2969,87.31,65,94,9.24
316,Boa Vista,BR,2022-09-14 05:15:45,2.8197,-60.6733,76.98,83,20,2.3
317,Saskylakh,RU,2022-09-14 05:15:46,71.9167,114.0833,39.54,60,76,9.13
318,Hamina,FI,2022-09-14 05:15:46,60.5697,27.1979,52.88,78,100,20.31
319,Omboue,GA,2022-09-14 05:16:46,-1.5746,9.2618,73.22,89,95,5.3
320,Amahai,ID,2022-09-14 05:16:47,-3.3333,128.9167,81.59,79,86,6.82
321,Sann,PK,2022-09-14 05:16:47,26.0418,68.1378,95.85,42,47,10.07
322,Iranshahr,IR,2022-09-14 05:16:47,27.2025,60.6848,93.54,26,20,4.61
323,Bam,IR,2022-09-14 05:16:47,29.106,58.357,90.14,16,0,2.64
324,Madang,PG,2022-09-14 05:16:48,-5.2246,145.7966,84.96,65,96,9.91
325,Taoudenni,ML,2022-09-14 05:16:48,22.6783,-3.9836,92.01,9,0,4.03
326,Yulara,AU,2022-09-14 05:16:48,-25.2406,130.9889,82.98,26,63,11.18
327,Turukhansk,RU,2022-09-14 05:16:48,65.8167,87.9833,43.02,67,99,4.34
328,Champawat,IN,2022-09-14 05:16:49,29.3333,80.1,65.39,91,81,2.46
329,Arman,RU,2022-09-14 05:16:49,59.7,150.1667,57.02,55,100,6.29
330,Porbandar,IN,2022-09-14 05:16:49,21.6422,69.6093,80.58,89,75,6.91
331,Khorixas,NA,2022-09-14 05:16:50,-20.3667,14.9667,62.76,32,0,2.93
332,Ahipara,NZ,2022-09-14 05:16:50,-35.1667,173.1667,56.52,65,36,7.99
333,Kankan,GN,2022-09-14 05:16:50,10.3854,-9.3057,69.08,96,97,3.06
334,Bay Roberts,CA,2022-09-14 05:16:51,47.5999,-53.2648,57.33,91,98,5.01
335,Zyryanka,RU,2022-09-14 05:16:51,65.75,150.85,50.05,44,11,14.85
336,Afrikanda,RU,2022-09-14 05:16:51,67.4429,32.7828,44.89,91,100,5.75
337,Chulym,RU,2022-09-14 05:16:51,55.0997,80.9572,53.28,45,28,4.68
338,Sardarpur,IN,2022-09-14 05:16:52,22.678,74.9484,77.04,88,100,12.03
339,Urumqi,CN,2022-09-14 05:16:52,43.801,87.6005,59.95,59,0,4.47
340,Tuatapere,NZ,2022-09-14 05:16:52,-46.1333,167.6833,48.78,73,80,6.38
341,Yatou,CN,2022-09-14 05:16:53,37.15,122.3833,66.45,96,100,20.69
342,Tazovskiy,RU,2022-09-14 05:13:31,67.4667,78.7,41.81,71,100,8.48
343,Kulhudhuffushi,MV,2022-09-14 05:16:53,6.6221,73.07,80.67,77,93,7.49
344,Labuan,MY,2022-09-14 05:16:53,5.2767,115.2417,86.36,79,20,5.75
345,Bangassou,CF,2022-09-14 05:16:54,4.7413,22.8184,69.85,97,100,1.07
346,Ojinaga,MX,2022-09-14 05:16:54,29.5667,-104.4167,77.95,57,40,8.05
347,Lensk,RU,2022-09-14 05:16:54,60.7253,114.9278,47.61,64,44,10.13
348,Komsomolskiy,UZ,2022-09-14 05:16:55,40.4272,71.7189,74.12,40,0,4.61
349,Derzhavinsk,KZ,2022-09-14 05:16:55,51.1,66.3167,58.23,37,3,9.73
350,Hoganas,SE,2022-09-14 05:16:55,56.1997,12.558,59.14,70,100,25.01
351,Manvi,IN,2022-09-14 05:16:56,15.9833,77.05,82.47,64,100,15.43
352,Manavalakurichi,IN,2022-09-14 05:16:56,8.1333,77.3,83.48,71,100,10.4
353,Pauini,BR,2022-09-14 05:16:57,-7.7136,-66.9764,76.28,68,85,1.32
354,Akyab,MM,2022-09-14 05:16:57,20.15,92.9,83.43,73,100,7.27
355,De Aar,ZA,2022-09-14 05:16:57,-30.6497,24.0123,53.71,29,0,3.51
356,Fredonia,US,2022-09-14 05:16:58,42.4401,-79.3317,62.02,94,2,8.21
357,Portobelo,PA,2022-09-14 05:16:58,9.55,-79.65,76.96,84,91,1.7
358,Kon Tum,VN,2022-09-14 05:16:58,14.35,108.0,85.01,62,59,3.94
359,Shingu,JP,2022-09-14 05:16:59,33.7333,135.9833,84.87,71,63,11.23
360,Rio Esteban,HN,2022-09-14 05:16:59,15.8333,-86.3,77.2,91,86,5.35
361,Ayan,RU,2022-09-14 05:16:59,56.45,138.1667,56.37,68,57,7.87
362,Erenhot,CN,2022-09-14 05:17:00,43.6475,111.9767,81.25,20,11,6.2
363,Port Moresby,PG,2022-09-14 05:17:00,-9.4431,147.1797,87.22,66,40,17.27
364,Joensuu,FI,2022-09-14 05:17:00,62.6012,29.7632,52.29,87,0,8.05
365,Tall Kayf,TR,2022-09-14 05:18:01,37.0833,41.0667,71.94,48,0,7.47
366,Mehamn,NO,2022-09-14 05:18:01,71.0357,27.8492,39.15,81,75,3.44
367,Okhotsk,RU,2022-09-14 05:18:01,59.3833,143.3,48.74,75,100,9.73
368,Ngunguru,NZ,2022-09-14 05:18:01,-35.6167,174.5,56.52,63,94,6.17
369,Aden,YE,2022-09-14 05:18:02,12.7794,45.0367,88.21,71,97,15.1
370,Moses Lake,US,2022-09-14 05:14:38,47.1301,-119.2781,70.16,56,0,6.91
371,Arawa,PG,2022-09-14 05:18:02,-6.2132,155.5367,82.71,78,80,2.13
372,Tonekabon,IR,2022-09-14 05:18:02,36.8163,50.8738,80.55,56,0,4.83
373,Flinders,AU,2022-09-14 05:18:03,-34.5833,150.8552,64.38,60,42,8.79
374,Mogadishu,SO,2022-09-14 05:16:17,2.0371,45.3438,78.04,81,99,16.96
375,Pierre,US,2022-09-14 05:18:03,44.3683,-100.351,64.85,72,0,9.22
376,Moerai,PF,2022-09-14 05:18:03,-22.4333,-151.3333,70.43,67,100,19.69
377,Anloga,GH,2022-09-14 05:18:04,5.7947,0.8973,75.54,88,87,9.13
378,Orlik,RU,2022-09-14 05:18:04,52.5178,99.825,48.15,66,100,1.43
379,Mareeba,AU,2022-09-14 05:18:05,-17.0,145.4333,81.45,59,53,9.37
380,Vizinga,RU,2022-09-14 05:18:05,61.0749,50.1031,51.62,63,39,4.85
381,Kathu,TH,2022-09-14 05:14:39,7.9178,98.3332,85.69,99,82,13.13
382,Daru,PG,2022-09-14 05:18:05,-9.0763,143.2092,82.65,78,28,15.7
383,Morondava,MG,2022-09-14 05:18:06,-20.2833,44.2833,72.84,58,68,7.45
384,Mandalgovi,MN,2022-09-14 05:18:06,45.7625,106.2708,76.69,21,96,13.29
385,Churachandpur,IN,2022-09-14 05:16:17,24.3333,93.6667,79.05,71,82,1.39
386,Porto Walter,BR,2022-09-14 05:18:06,-8.2686,-72.7439,75.96,76,91,1.99
387,Bariri,BR,2022-09-14 05:18:07,-22.0744,-48.7403,71.94,69,72,9.8
388,Baghdad,IQ,2022-09-14 05:18:07,33.3406,44.4009,85.91,32,0,9.22
389,Nichinan,JP,2022-09-14 05:18:07,31.6,131.3667,87.48,82,31,13.47
390,Prince Rupert,CA,2022-09-14 05:15:36,54.3161,-130.3201,55.09,94,0,8.05
391,Caibarien,CU,2022-09-14 05:18:08,22.5206,-79.4669,74.52,78,91,6.11
392,Mecca,SA,2022-09-14 05:18:08,21.4267,39.8261,90.7,39,96,3.53
393,Vocklabruck,AT,2022-09-14 05:18:08,48.0167,13.65,63.16,82,97,3.22
394,Vostok,RU,2022-09-14 05:18:09,46.4856,135.8833,65.73,34,0,4.14
395,Ibotirama,BR,2022-09-14 05:16:21,-12.1853,-43.2206,72.41,41,8,3.02
396,Gat,IL,2022-09-14 05:13:35,31.61,34.7642,77.68,100,75,8.43
397,Catuday,PH,2022-09-14 05:18:09,16.2923,119.8062,83.16,71,34,8.28
398,Tura,IN,2022-09-14 05:18:09,25.5198,90.2201,79.11,82,99,5.82
399,Muisne,EC,2022-09-14 05:16:14,0.6,-80.0333,72.72,87,100,8.55
400,Kitimat,CA,2022-09-14 05:18:10,54.0524,-128.6534,53.98,22,4,1.07
401,Panaba,MX,2022-09-14 05:18:10,21.2833,-88.2667,76.05,93,97,5.55
402,Flin Flon,CA,2022-09-14 05:18:10,54.7682,-101.865,45.68,69,37,6.08
403,Wuning,CN,2022-09-14 05:18:11,29.2589,120.2311,70.12,96,100,9.78
404,Opuwo,NA,2022-09-14 05:18:11,-18.0607,13.84,63.05,23,1,3.56
405,Fortuna,US,2022-09-14 05:18:11,40.5982,-124.1573,54.66,91,64,3.69
406,Argentan,FR,2022-09-14 05:18:12,48.75,-0.0167,61.68,94,62,4.29
407,Buenos Aires,AR,2022-09-14 05:16:33,-34.6132,-58.3772,55.94,88,20,5.75
408,Nuuk,GL,2022-09-14 05:19:12,64.1835,-51.7216,52.41,66,75,20.0
409,Truro,GB,2022-09-14 05:19:12,50.2653,-5.0544,61.56,100,100,8.05
410,Lagos,NG,2022-09-14 05:14:40,6.5833,3.75,75.52,95,99,3.91
411,Maholi,IN,2022-09-14 05:19:13,27.6667,80.4667,78.44,87,93,14.94
412,Bubaque,GW,2022-09-14 05:19:13,11.2833,-15.8333,76.66,90,99,10.98
413,Maniitsoq,GL,2022-09-14 05:19:13,65.4167,-52.9,43.74,82,100,18.28
414,Ust-Kuyga,RU,2022-09-14 05:19:14,70.0167,135.6,37.17,97,100,2.89
415,Norman Wells,CA,2022-09-14 05:19:14,65.282,-126.8329,50.04,71,75,3.44
416,Los Llanos De Aridane,ES,2022-09-14 05:19:14,28.6585,-17.9182,71.35,85,100,7.0
417,Casma,CL,2022-09-14 05:19:15,-41.0082,-73.1244,51.4,83,100,6.13
418,Srednekolymsk,RU,2022-09-14 05:19:15,67.45,153.6833,46.74,51,29,8.52
419,Teguise,ES,2022-09-14 05:19:15,29.0605,-13.564,68.22,83,20,0.0
420,Husavik,IS,2022-09-14 05:19:15,66.0449,-17.3389,43.3,85,100,12.12
421,Burriana,ES,2022-09-14 05:19:16,39.889,-0.085,76.69,79,100,4.34
422,Butterworth,MY,2022-09-14 05:19:16,5.3991,100.3638,89.01,72,40,10.36
423,Pimentel,PE,2022-09-14 05:19:17,-6.8367,-79.9342,61.45,85,31,12.15
424,Casambalangan,PH,2022-09-14 05:19:17,18.3765,122.1274,87.06,62,53,7.05
425,Maliig,PH,2022-09-14 05:19:17,13.8456,120.1503,84.27,72,48,13.94
426,Dogondoutchi,NE,2022-09-14 05:19:18,13.6393,4.0287,79.18,81,44,10.38
427,La Ronge,CA,2022-09-14 05:15:36,55.1001,-105.2842,55.65,62,40,6.91
428,Taltal,CL,2022-09-14 05:19:18,-25.4,-70.4833,56.48,56,0,5.19
429,Karasjok,NO,2022-09-14 05:17:18,69.4719,25.5112,37.85,96,100,8.37
430,Verkhnyaya Inta,RU,2022-09-14 05:19:18,65.9811,60.3094,46.17,91,100,15.17
431,Palana,RU,2022-09-14 05:19:19,59.1167,159.9667,43.14,73,80,9.66
432,El Sauzal,MX,2022-09-14 05:19:19,31.9,-116.6833,70.41,85,37,3.71
433,Senno,RU,2022-09-14 05:19:19,59.5336,33.9167,43.27,72,93,7.67
434,Fukue,JP,2022-09-14 05:19:19,32.6881,128.8419,89.96,58,40,11.5
435,Carroll,US,2022-09-14 05:19:20,39.5501,-77.0164,64.02,76,0,6.91
436,Bodden Town,KY,2022-09-14 05:19:20,19.2833,-81.25,82.0,79,4,12.37
437,Ovre Ardal,NO,2022-09-14 05:19:20,61.3167,7.8,49.08,98,100,4.43
438,Cahors,FR,2022-09-14 05:19:20,44.4167,1.3333,66.52,80,100,4.45
439,Chernogorsk,RU,2022-09-14 05:19:21,53.8236,91.2842,48.52,81,75,6.71
440,Vilkaviskis,LT,2022-09-14 05:19:21,54.6517,23.0322,50.11,93,35,7.67
441,Lucapa,AO,2022-09-14 05:19:21,-8.4192,20.7447,70.72,70,93,2.89
442,Seoul,KR,2022-09-14 05:17:01,37.5683,126.9778,83.77,51,0,13.8
443,Walvis Bay,NA,2022-09-14 05:19:21,-22.9575,14.5053,56.08,100,100,4.61
444,Nanakuli,US,2022-09-14 05:19:22,21.3906,-158.1547,80.55,63,20,5.75
445,Natal,BR,2022-09-14 05:18:04,-5.795,-35.2094,75.42,94,40,4.61
446,Tinskoy,RU,2022-09-14 05:19:22,56.1525,96.9161,52.57,49,38,8.14
447,Homer,US,2022-09-14 05:19:22,59.6425,-151.5483,51.69,87,100,1.99
448,Yumen,CN,2022-09-14 05:19:23,40.2833,97.2,77.2,21,1,9.1
449,Port Hardy,CA,2022-09-14 05:15:36,50.6996,-127.4199,53.78,94,100,4.61
450,Sandwick,GB,2022-09-14 05:19:23,60.0,-1.25,51.62,87,100,13.8
451,Clyde River,CA,2022-09-14 05:19:23,70.4692,-68.5914,39.43,100,100,12.66
452,La Cruz,MX,2022-09-14 05:19:24,23.9167,-106.9,79.61,86,61,2.89
453,Havoysund,NO,2022-09-14 05:20:24,70.9963,24.6622,43.03,62,94,3.85
454,Ivdel,RU,2022-09-14 05:20:24,60.6911,60.4206,54.75,61,71,5.88
455,Nantucket,US,2022-09-14 05:17:55,41.2835,-70.0995,73.99,73,0,10.36
456,Aloleng,PH,2022-09-14 05:20:25,16.1307,119.7824,84.4,72,39,7.94
457,Lavrentiya,RU,2022-09-14 05:20:25,65.5833,-171.0,44.56,94,100,3.06
458,Yanji,CN,2022-09-14 05:20:25,42.9075,129.5078,70.57,60,100,8.52
459,Te Anau,NZ,2022-09-14 05:20:26,-45.4167,167.7167,44.42,80,49,0.63
460,Turangi,NZ,2022-09-14 05:20:26,-39.0,175.9333,47.41,73,95,1.83
461,Kollam,IN,2022-09-14 05:19:07,8.8833,76.6,81.32,75,79,5.19
462,Winnemucca,US,2022-09-14 05:20:26,40.973,-117.7357,62.65,67,0,10.36
463,Sault Sainte Marie,CA,2022-09-14 05:18:57,46.5168,-84.3333,59.29,90,40,6.91
464,Imbituba,BR,2022-09-14 05:20:27,-28.24,-48.6703,64.85,87,81,6.64
465,Rio Grande,BR,2022-09-14 05:20:27,-32.035,-52.0986,55.94,95,54,11.74
466,Rudbar,AF,2022-09-14 05:20:27,30.15,62.6,84.09,14,0,5.88
467,Juan Lacaze,UY,2022-09-14 05:20:27,-34.4342,-57.4381,44.11,81,1,7.18
468,Pochutla,MX,2022-09-14 05:20:28,15.7432,-96.4661,72.82,88,100,3.74
469,Belmonte,BR,2022-09-14 05:20:28,-15.8631,-38.8828,69.53,79,2,8.3
470,Zapolyarnyy,RU,2022-09-14 05:20:28,69.4154,30.8136,40.28,90,100,9.53
471,Manado,ID,2022-09-14 05:18:21,1.487,124.8455,84.97,84,40,3.44
472,Cabras,IT,2022-09-14 05:20:28,39.93,8.5314,74.17,69,99,11.27
473,Portland,US,2022-09-14 05:20:29,45.5234,-122.6762,67.28,72,75,6.91
474,Tongliao,CN,2022-09-14 05:20:29,43.6125,122.2653,74.34,30,98,5.75
475,Yokadouma,CM,2022-09-14 05:20:29,3.5167,15.05,66.24,98,98,1.86
476,Salihli,TR,2022-09-14 05:20:30,38.4826,28.1477,55.06,55,0,1.39
477,Shubarshi,KZ,2022-09-14 05:20:30,48.5872,57.1869,64.06,26,82,19.8
478,Ambilobe,MG,2022-09-14 05:17:17,-13.2,49.05,78.26,52,85,5.7
479,Ranong,TH,2022-09-14 05:20:30,9.9658,98.6348,76.93,82,89,10.16
480,Cap Malheureux,MU,2022-09-14 05:20:30,-19.9842,57.6142,76.46,58,77,8.01
481,Jinchang,CN,2022-09-14 05:20:31,38.4953,102.1739,78.66,34,7,11.65
482,Xingyi,CN,2022-09-14 05:20:31,24.1877,102.817,70.57,75,88,5.26
483,North Bend,US,2022-09-14 05:20:32,43.4065,-124.2243,57.16,100,100,0.0
484,Sampit,ID,2022-09-14 05:20:32,-2.5333,112.95,81.81,81,59,4.47
485,Tsabong,BW,2022-09-14 05:20:32,-26.0217,22.401,60.01,63,0,16.15
486,Sisimiut,GL,2022-09-14 05:20:32,66.9395,-53.6735,45.43,86,100,12.41
487,Kashi,CN,2022-09-14 05:20:33,39.4547,75.9797,74.41,28,18,11.18
488,Kiama,AU,2022-09-14 05:20:33,-34.6833,150.8667,64.58,59,37,5.99
489,Abu Samrah,SY,2022-09-14 05:20:34,35.3029,37.1841,74.5,67,0,10.8
490,Pangoa,PE,2022-09-14 05:20:34,-12.1167,-73.0,68.76,99,100,3.6
491,Ghanzi,BW,2022-09-14 05:20:34,-21.5667,21.7833,57.47,72,0,13.47
492,Tocopilla,CL,2022-09-14 05:17:45,-22.092,-70.1979,59.9,65,0,6.87
493,Cooma,AU,2022-09-14 05:20:35,-36.2333,149.1333,56.68,35,6,9.01
494,Norden,DE,2022-09-14 05:20:35,53.6,7.2,59.97,70,100,10.45
495,Teguldet,RU,2022-09-14 05:20:35,57.3064,88.1667,53.04,47,13,0.18
496,Linqiong,CN,2022-09-14 05:20:36,30.4159,103.4609,67.82,91,100,8.97
497,Yumbel,CL,2022-09-14 05:20:17,-37.0833,-72.5667,42.89,91,36,1.41
498,Lipari,IT,2022-09-14 05:20:36,38.4674,14.954,71.28,54,0,4.34
499,Rawson,AR,2022-09-14 05:20:36,-43.3002,-65.1023,56.3,44,65,10.94
500,Deputatskiy,RU,2022-09-14 05:20:36,69.3,139.9,39.6,59,100,3.31
501,Wooster,US,2022-09-14 05:20:38,40.8051,-81.9351,58.51,93,0,0.0
502,San Rafael,AR,2022-09-14 05:21:37,-34.6177,-68.3301,55.99,29,1,7.23
503,Adrian,US,2022-09-14 05:21:37,41.8975,-84.0372,63.99,93,0,3.44
504,Alta Floresta,BR,2022-09-14 05:21:38,-9.8756,-56.0861,75.65,56,66,2.8
505,Mildura,AU,2022-09-14 05:19:38,-34.2,142.15,67.14,51,79,22.79
506,Encamp,AD,2022-09-14 05:21:38,42.5333,1.6333,49.41,83,100,3.29
507,Mackenzie,CA,2022-09-14 05:21:38,55.2999,-123.1698,44.82,93,0,0.0
508,Ariquemes,BR,2022-09-14 05:21:38,-9.9133,-63.0408,78.57,60,40,2.01
509,Baneh,IR,2022-09-14 05:21:39,35.9975,45.8853,78.73,18,0,6.76
510,Clinton,US,2022-09-14 05:21:39,42.587,-82.9199,64.42,87,0,5.75
511,Itarema,BR,2022-09-14 05:21:39,-2.9248,-39.9167,77.43,85,16,15.86
512,Zinder,NE,2022-09-14 05:21:40,13.8072,8.9881,78.39,76,22,7.96
513,Catamarca,AR,2022-09-14 05:21:40,-28.4696,-65.7852,63.07,30,100,5.08
514,La Union,PE,2022-09-14 05:21:40,-5.4,-80.75,62.28,77,9,10.69
515,Raska,RS,2022-09-14 05:21:40,43.2872,20.6153,54.61,68,11,2.66
516,Chicama,PE,2022-09-14 05:21:41,-7.8447,-79.1469,57.74,83,38,6.46
517,Piedras Negras,MX,2022-09-14 05:21:41,28.7,-100.5167,79.27,68,30,11.21
518,Maxixe,MZ,2022-09-14 05:21:41,-23.8597,35.3472,69.62,68,20,4.61
519,Hobyo,SO,2022-09-14 05:21:41,5.3505,48.5268,79.7,74,50,23.4
520,Encruzilhada,BR,2022-09-14 05:21:42,-15.5314,-40.9094,57.9,90,0,2.21
521,Madera,US,2022-09-14 05:20:43,37.1666,-119.8343,75.97,38,1,5.41
522,Sorong,ID,2022-09-14 05:21:42,-0.8833,131.25,84.56,71,47,8.03
523,Dakar,SN,2022-09-14 05:21:42,14.6937,-17.4441,77.88,78,98,4.97
524,Sept-Iles,CA,2022-09-14 05:21:43,50.2001,-66.3821,61.32,94,100,8.05
525,Trairi,BR,2022-09-14 05:17:03,-3.2778,-39.2689,76.84,84,28,11.86
526,Alice Town,BS,2022-09-14 05:21:43,25.7167,-79.3,81.66,70,100,3.47
527,Chabahar,IR,2022-09-14 05:21:43,25.2919,60.643,83.52,72,3,3.33
528,Ugoofaaru,MV,2022-09-14 05:21:44,5.6667,73.0,80.69,74,91,3.27
529,Manta,EC,2022-09-14 05:21:44,-0.95,-80.7333,67.78,88,100,6.91
530,Andros Town,BS,2022-09-14 05:21:44,24.7,-77.7667,76.96,72,100,1.61
531,Middelburg,ZA,2022-09-14 05:21:45,-25.7751,29.4648,51.71,78,0,5.55
532,Charlottesville,US,2022-09-14 05:21:39,38.0293,-78.4767,62.62,95,0,3.24
533,Akureyri,IS,2022-09-14 05:21:45,65.6835,-18.0878,42.73,81,100,9.22
534,Jidong,CN,2022-09-14 05:21:45,45.2167,131.0833,72.14,40,98,3.65
535,Urman,RU,2022-09-14 05:21:46,54.8831,56.8742,55.49,52,100,4.88
536,Acari,PE,2022-09-14 05:21:46,-15.4311,-74.6158,61.92,78,57,5.44
537,Sangar,RU,2022-09-14 05:19:57,63.9242,127.4739,39.54,91,100,21.05
538,Gamba,GA,2022-09-14 05:21:46,-2.65,10.0,73.74,85,100,4.38
539,Segovia,ES,2022-09-14 05:21:46,41.1667,-4.0,56.43,86,62,5.03
540,Bonthe,SL,2022-09-14 05:21:47,7.5264,-12.505,76.19,87,99,5.79
541,Veseloyarsk,RU,2022-09-14 05:21:47,51.2836,81.1056,55.69,39,94,15.99
542,Beloha,MG,2022-09-14 05:19:58,-25.1667,45.05,67.78,61,100,14.16
543,Gusinoye Ozero,RU,2022-09-14 05:21:48,51.1144,106.2614,60.85,40,100,14.23
544,Chuguyevka,RU,2022-09-14 05:21:48,44.1653,133.8633,67.75,48,99,1.95
545,Yichun,CN,2022-09-14 05:21:48,47.7,128.9,74.86,34,0,3.11
546,Jos,NG,2022-09-14 05:21:49,9.9167,8.9,64.47,90,95,2.48
547,Lincoln,US,2022-09-14 05:21:49,40.8,-96.667,74.28,67,0,4.61
548,Ola,RU,2022-09-14 05:21:49,59.5833,151.2833,57.15,56,100,9.69
549,Ostrovnoy,RU,2022-09-14 05:22:49,68.0531,39.5131,48.81,81,100,22.28
550,Srivardhan,IN,2022-09-14 05:22:51,18.0333,73.0167,81.14,87,100,15.86
551,Agadir,MA,2022-09-14 05:22:51,30.4202,-9.5982,70.25,91,3,0.45
552,Moree,AU,2022-09-14 05:22:51,-29.4667,149.85,69.37,41,61,3.74
553,Anchorage,US,2022-09-14 05:22:52,61.2181,-149.9003,52.68,87,100,9.22
554,Salamiyah,SY,2022-09-14 05:22:52,35.0113,37.0532,73.98,71,0,13.8
555,Isiolo,KE,2022-09-14 05:22:52,0.3546,37.5822,70.12,63,91,6.26
556,Mayo,US,2022-09-14 05:21:53,38.8876,-76.5119,69.98,80,0,5.75
557,Ongole,IN,2022-09-14 05:22:53,15.5,80.05,91.33,46,81,15.39
558,Juneau,US,2022-09-14 05:22:53,58.3019,-134.4197,54.21,93,100,11.5
559,Bonito,BR,2022-09-14 05:22:53,-21.1211,-56.4819,66.43,70,78,8.16
560,Belaya Gora,RU,2022-09-14 05:22:54,68.5333,146.4167,51.35,36,89,9.75
